issue_id,district,block,citizen_role,urgency,reported_date,primary_domain,secondary_domain,description,data_version,language_style,latitude,longitude,geo_source,split
JH-26043-0216,East Singhbhum,Baharagora,Villager / Citizen,Critical,22-06-2026,urban_infrastructure,accessibility,Street light poles installed 3 years back have never been connected with electricity supply,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0217,West Singhbhum,Jhinkpani,Ward Member (ULB),Critical,18-04-2026,urban_infrastructure,accessibility,Overhead utility cables dangling dangerously low at road intersections catching bus roofs,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0218,Dumka,Jarmundi,Mukhiya / PRI Rep,High,18-06-2026,urban_infrastructure,energy,Town market area lacks any designated fire exit or emergency vehicle evacuation corridor,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0219,Palamu,Chhatarpur,Local Youth Group,Critical,27-03-2026,urban_infrastructure,accessibility,"Bus terminus shed collapsed during storm, passengers forced to wait under open sky in rain",synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0220,East Singhbhum,Golmuri,Villager / Citizen,Critical,18-06-2026,urban_infrastructure,sanitation,Traffic signal lights completely blank and dark at major 4-way intersection causing jams,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,test
JH-26043-0221,Dhanbad,Govindpur,Villager / Citizen,Medium,15-05-2026,urban_infrastructure,accessibility,Underpass gets flooded with 5 feet of water after every moderate rainfall blocking traffic,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0222,Palamu,Daltonganj,Mukhiya / PRI Rep,Critical,01-06-2026,urban_infrastructure,,Open manholes without cast iron covers on newly paved municipal corporation footpath,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0223,Ranchi,Ratu,Local Youth Group,High,13-04-2026,urban_infrastructure,sanitation,Multi-level car parking facility construction stalled for 4 years leaving vehicles parked on roads,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0224,Bokaro,Bermo,Villager / Citizen,High,27-02-2026,urban_infrastructure,energy,Public park walking trail broken and encroached by stray cattle and wild vegetation,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0225,East Singhbhum,Potka,Villager / Citizen,High,03-03-2026,urban_infrastructure,accessibility,"Culvert wall broken by heavy truck, half the road collapsed into ditch near village bend",synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0226,West Singhbhum,Manoharpur,Local Youth Group,Low,01-02-2026,urban_infrastructure,energy,Lack of directional road signage and retroreflective markers at sharp mountain hairpin bends,synthetic_seed_v1,hinglish_or_local_terms,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0227,Hazaribagh,Barkagaon,Local Youth Group,Critical,25-02-2026,urban_infrastructure,energy,"Community hall building cracked structurally, declared unsafe but still rented out",synthetic_seed_v1,short_complaint,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-0228,Hazaribagh,Ichak,Villager / Citizen,Low,14-04-2026,urban_infrastructure,,No stormwater drainage network in newly developed municipal residential layouts,synthetic_seed_v1,short_complaint,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0229,Dhanbad,Jharia,SHG Leader (Sakhi Mandal),Low,23-04-2026,urban_infrastructure,accessibility,Railway overbridge (ROB) construction delayed by 5 years causing daily 1-hour gate closures,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0230,Dumka,Jarmundi,Villager / Citizen,High,19-04-2026,urban_infrastructure,,Foot overbridge at busy railway station lacks working escalator or ramp for aged travelers,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0231,East Singhbhum,Ghatshila,Local Youth Group,High,17-02-2026,urban_infrastructure,sanitation,Substandard bituminous road washed away completely within one single monsoon season,synthetic_seed_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0232,Palamu,Patan,Villager / Citizen,Critical,09-06-2026,urban_infrastructure,sanitation,Encroachment of pedestrian walkways by permanent commercial shop extensions,synthetic_seed_v1,short_complaint,24.03,84.07,synthetic_district_centroid_for_demo,validation
JH-26043-0233,Bokaro,Chas,Ward Member (ULB),Medium,25-02-2026,urban_infrastructure,energy,Lack of truck parking lay-bys on mining highway resulting in 10 km long highway bottlenecks,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,test
JH-26043-0234,East Singhbhum,Ghatshila,Ward Member (ULB),High,27-03-2026,urban_infrastructure,,River embankment retaining wall collapsing due to improper foundation depth during construction,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,test
JH-26043-0235,West Singhbhum,Chakradharpur,Mukhiya / PRI Rep,Low,14-08-2026,urban_infrastructure,energy,"Public crematorium / kabristan boundary wall collapsed, stray animals entering premises",synthetic_seed_v1,short_complaint,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0236,Hazaribagh,Barhi,Mukhiya / PRI Rep,Low,10-06-2026,urban_infrastructure,,"Street furniture, benches, and bus stop seating broken and vandalized without maintenance",synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,test
JH-26043-0237,West Singhbhum,Majhgaon,Villager / Citizen,Medium,12-05-2026,urban_infrastructure,sanitation,"Town drainage master plan never implemented, leading to sewage backflows in low-lying wards",synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,test
JH-26043-0238,Bokaro,Chandankiyari,Villager / Citizen,High,13-07-2026,urban_infrastructure,,Missing guardrails along steep mountain ghat sections on state highway,synthetic_seed_v1,short_complaint,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0239,Palamu,Satbarwa,Mukhiya / PRI Rep,Critical,03-06-2026,urban_infrastructure,energy,No public convenience facilities for long-distance bus passengers at transit junctions,synthetic_seed_v1,short_complaint,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0240,Dhanbad,Nirsa,Villager / Citizen,Critical,18-03-2026,urban_infrastructure,energy,Incomplete flyover pier columns causing chronic choking of urban city thoroughfares,synthetic_seed_v1,short_complaint,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0241,Bokaro,Chas,Villager / Citizen,High,10-05-2026,accessibility,,Block development office (BDO) and registry counter on 1st floor have no ramp or elevator for divyangjan,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0242,Palamu,Panki,SHG Leader (Sakhi Mandal),High,02-08-2026,accessibility,education,Government dispensary lacks basic tactile pathways and wheelchair ramps for senior citizens,synthetic_seed_v1,hinglish_or_local_terms,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0243,Palamu,Satbarwa,Villager / Citizen,Low,12-07-2026,accessibility,healthcare,District public bus stands have zero accessible washrooms or boarding aids for disabled travelers,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0244,Ranchi,Namkum,Local Youth Group,Critical,05-01-2026,accessibility,urban_infrastructure,Public distribution system (PDS) ration shop entrance has steep 4-step stairs with no ramp,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,test
JH-26043-0245,Hazaribagh,Ichak,Ward Member (ULB),Critical,20-01-2026,accessibility,healthcare,District collectorate public hearing hall inaccessible for wheelchair users due to narrow doors,synthetic_seed_v1,hinglish_or_local_terms,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0246,West Singhbhum,Majhgaon,Ward Member (ULB),Critical,19-02-2026,accessibility,healthcare,State government grievance web portal lacks screen reader compatibility for visually impaired,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0247,Bokaro,Gumia,Ward Member (ULB),High,04-04-2026,accessibility,urban_infrastructure,No sign language interpreter available at district courts or police emergency desks,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0248,East Singhbhum,Baharagora,Local Youth Group,Critical,09-02-2026,accessibility,education,Railway station platforms lack tactile blister warning tiles for visually impaired commuters,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,validation
JH-26043-0249,West Singhbhum,Chakradharpur,Local Youth Group,High,07-05-2026,accessibility,urban_infrastructure,Government school classrooms lack accessible desks or adapted seating for children with cerebral palsy,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0250,East Singhbhum,Ghatshila,SHG Leader (Sakhi Mandal),Medium,16-08-2026,accessibility,education,ATM counters in market built on elevated 3-foot plinth with no wheelchair approach,synthetic_seed_v1,hinglish_or_local_terms,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0251,Bokaro,Chas,Local Youth Group,High,28-05-2026,accessibility,healthcare,"Public library has zero braille books, large-print volumes, or digital audio books",synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,test
JH-26043-0252,East Singhbhum,Golmuri,Local Youth Group,Medium,07-02-2026,accessibility,healthcare,Post office saving bank counter height too high for wheelchair users to reach counters,synthetic_seed_v1,hinglish_or_local_terms,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0253,Hazaribagh,Chauparan,Villager / Citizen,High,15-06-2026,accessibility,healthcare,Disabled bus pass verification process requires physical appearance at inaccessible 3rd floor office,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0254,Dhanbad,Jharia,Ward Member (ULB),Critical,06-01-2026,accessibility,,Community health center has no accessible toilet stall wide enough for wheelchair turning,synthetic_seed_v1,hinglish_or_local_terms,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0255,Palamu,Chhatarpur,Villager / Citizen,Medium,21-06-2026,accessibility,urban_infrastructure,Auditory crossing signals not installed at busy pedestrian traffic signals in town center,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,test
JH-26043-0256,West Singhbhum,Manoharpur,Local Youth Group,High,27-03-2026,accessibility,healthcare,"Public sector bank branch lacks wheelchair ramp, requiring staff to conduct transactions on stairs",synthetic_seed_v1,hinglish_or_local_terms,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0257,East Singhbhum,Baharagora,Local Youth Group,Low,17-02-2026,accessibility,healthcare,Election voting booths established on upper floors without elevator access during civic polls,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0258,Dumka,Ranishwar,Mukhiya / PRI Rep,High,12-04-2026,accessibility,education,Public hospital signages lack high-contrast lettering and braille indicators for low-vision patients,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0259,Dhanbad,Govindpur,Mukhiya / PRI Rep,High,21-03-2026,accessibility,education,Skill training centre for disabled youth lacks specialized ergonomic computers and keyboards,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,test
JH-26043-0260,Dhanbad,Topchanchi,Mukhiya / PRI Rep,Medium,22-03-2026,accessibility,education,Panchayat Bhavan meeting room inaccessible for disabled ward representatives,synthetic_seed_v1,short_complaint,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0261,Ranchi,Kanke,Villager / Citizen,Low,21-05-2026,accessibility,healthcare,Pedestrian footpaths have 9-inch curb drops with no curb cuts or ramp blending at crossings,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,test
JH-26043-0262,Palamu,Chhatarpur,Villager / Citizen,Critical,21-05-2026,accessibility,education,Government scholarship application forms available only in physical paper format with tiny fonts,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0263,West Singhbhum,Chakradharpur,SHG Leader (Sakhi Mandal),High,26-08-2026,accessibility,urban_infrastructure,Tourist monuments and heritage sites in district lack any accessible pathways or ramps,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,validation
JH-26043-0264,East Singhbhum,Baharagora,SHG Leader (Sakhi Mandal),Critical,07-08-2026,accessibility,education,"Dial 112 police emergency service has no SMS, WhatsApp, or text-based relay for deaf citizens",synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,validation
JH-26043-0265,East Singhbhum,Golmuri,Ward Member (ULB),High,05-07-2026,accessibility,education,Sub-divisional magistrate courtroom has no assistive listening loop systems for hard-of-hearing,synthetic_seed_v1,short_complaint,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0266,Dhanbad,Govindpur,Mukhiya / PRI Rep,Critical,09-02-2026,accessibility,,"Public buses lack low-floor design, kneeling suspension, or boarding wheelchair lifts",synthetic_seed_v1,hinglish_or_local_terms,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0267,Hazaribagh,Barkagaon,Villager / Citizen,Low,13-05-2026,accessibility,,Municipal website PDF circulars uploaded as scanned images that fail optical character recognition,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0268,Hazaribagh,Barkagaon,Ward Member (ULB),High,25-04-2026,accessibility,healthcare,Disabled self-help groups unable to access weekly haat stalls due to muddy uneven terrain,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0269,West Singhbhum,Jhinkpani,SHG Leader (Sakhi Mandal),Critical,16-05-2026,accessibility,urban_infrastructure,Primary health centre delivery room lacks height-adjustable examination tables for disabled women,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,test
JH-26043-0270,Dhanbad,Nirsa,Local Youth Group,Critical,07-04-2026,accessibility,education,District sports stadium has zero seating or ramps dedicated to disabled spectators and athletes,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0271,Ranchi,Kanke,Ward Member (ULB),Critical,04-05-2026,rural_livelihoods,,Sakhi Mandal (SHG) women producing mahua and lac unable to get fair MSP pricing due to local middlemen,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0272,Ranchi,Kanke,SHG Leader (Sakhi Mandal),Medium,24-05-2026,rural_livelihoods,public_administration,MGNREGA 100 days work demand registered but job cards not issued by Rozgar Sevak,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,test
JH-26043-0273,Palamu,Satbarwa,Villager / Citizen,Critical,19-01-2026,rural_livelihoods,,Rural bamboo artisans have no direct market linkage or tool support to sell finished handicraft goods,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0274,Hazaribagh,Ichak,Local Youth Group,High,13-02-2026,rural_livelihoods,,Silk rearing (tussar silk) farmers suffering losses due to lack of egg disease inspection centers,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0275,West Singhbhum,Jhinkpani,Ward Member (ULB),Low,04-03-2026,rural_livelihoods,public_administration,"Local weekly haat bazaar lacks basic shed infrastructure, women vendors sitting under rain",synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0276,Bokaro,Chandankiyari,Local Youth Group,High,07-03-2026,rural_livelihoods,,Tasar cocoon grainages running acute shortage of disease-free layings (DFLs) for tribal rearers,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0277,Palamu,Chhatarpur,Villager / Citizen,Low,05-01-2026,rural_livelihoods,,MGNREGA wage payments delayed by 4 months due to FTO portal signature rejection issues,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0278,Bokaro,Gumia,Local Youth Group,Critical,20-03-2026,rural_livelihoods,,Self-help group microfinance loans charged high informal processing cuts by bank middlemen,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,validation
JH-26043-0279,East Singhbhum,Golmuri,Local Youth Group,High,13-03-2026,rural_livelihoods,,Lack of modern oil extraction mill forcing mustard growers to sell seeds at bottom prices,synthetic_seed_v1,formal_or_detailed,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0280,Dumka,Saraiyahat,Ward Member (ULB),Critical,16-05-2026,rural_livelihoods,agriculture,Pottery artisans unable to obtain clay permit from mining department due to bureaucratic hurdles,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0281,Bokaro,Chandankiyari,Villager / Citizen,Critical,26-05-2026,rural_livelihoods,,Rural youth completing ITI electrical diploma unable to find local apprenticeship or placements,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0282,Ranchi,Bero,SHG Leader (Sakhi Mandal),High,24-04-2026,rural_livelihoods,agriculture,Handloom weaving cluster facing yarn shortage and exploitation by private master weavers,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0283,West Singhbhum,Chakradharpur,Local Youth Group,Critical,27-03-2026,rural_livelihoods,,Beekeeping (apiculture) honey processing and testing facility unavailable within 80km radius,synthetic_seed_v1,short_complaint,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0284,Hazaribagh,Barhi,Local Youth Group,Low,01-04-2026,rural_livelihoods,public_administration,Poultry broiler farmers facing total wipeout due to feed supply price inflation by integrators,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-0285,Bokaro,Gumia,Mukhiya / PRI Rep,Critical,14-04-2026,rural_livelihoods,,Common service centre (CSC) operator overcharging rural citizens for DBT e-KYC submissions,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0286,West Singhbhum,Chaibasa,Mukhiya / PRI Rep,Medium,22-06-2026,rural_livelihoods,public_administration,Goat farming breeding bucks of improved indigenous breeds not supplied under state livestock scheme,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0287,Palamu,Satbarwa,Mukhiya / PRI Rep,Critical,18-06-2026,rural_livelihoods,public_administration,Lack of packaging and branding machinery for tamarind cake processing done by tribal women,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0288,Dumka,Saraiyahat,SHG Leader (Sakhi Mandal),Medium,09-04-2026,rural_livelihoods,,Rural carp aquaculture ponds drying up with no fish fingerling replenishment support,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,test
JH-26043-0289,Dumka,Ranishwar,Ward Member (ULB),High,23-04-2026,rural_livelihoods,,Traditional bell-metal craft artisans suffering from skyrocketing raw copper and tin scrap prices,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0290,West Singhbhum,Majhgaon,SHG Leader (Sakhi Mandal),High,10-05-2026,rural_livelihoods,agriculture,Skill development training certificate issued under PMKVY not recognized by local industries,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,test
JH-26043-0291,Palamu,Patan,Ward Member (ULB),Medium,02-05-2026,rural_livelihoods,public_administration,"Dairy cooperative milk chilling plant broken, evening milk collection rejected and turning sour",synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,train
JH-26043-0292,Dhanbad,Govindpur,SHG Leader (Sakhi Mandal),High,25-03-2026,rural_livelihoods,agriculture,Forest gatherers selling sal leaves (pattal) for pennies due to lack of leaf-plate pressing machines,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0293,Dumka,Saraiyahat,Ward Member (ULB),Medium,20-02-2026,rural_livelihoods,,Rural carpentry units facing harassment from forest check post officials for transporting timber,synthetic_seed_v1,formal_or_detailed,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0294,Hazaribagh,Barkagaon,Villager / Citizen,Medium,02-04-2026,rural_livelihoods,agriculture,Pig breeding farm subsidy files rejected citing arbitrary distance rules from main highway,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0295,Palamu,Satbarwa,SHG Leader (Sakhi Mandal),Low,01-03-2026,rural_livelihoods,,No warehouse or metal silo storage facility available for grains in remote panchayats,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,test
JH-26043-0296,East Singhbhum,Baharagora,SHG Leader (Sakhi Mandal),Critical,25-04-2026,rural_livelihoods,public_administration,Mushroom cultivation grower groups unable to find cold-chain transport for fresh button mushrooms,synthetic_seed_v1,hinglish_or_local_terms,22.8046,86.2029,synthetic_district_centroid_for_demo,train
JH-26043-0297,Bokaro,Chandankiyari,Villager / Citizen,Low,18-04-2026,rural_livelihoods,,"Weavers cooperative society election delayed for 5 years, management funds frozen in bank",synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0298,Ranchi,Namkum,SHG Leader (Sakhi Mandal),Medium,27-01-2026,rural_livelihoods,public_administration,Lack of credit guarantee support preventing rural first-time entrepreneurs from opening shops,synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0299,West Singhbhum,Chakradharpur,Ward Member (ULB),Low,10-01-2026,rural_livelihoods,,Tribal youth returning from out-of-state migration have zero re-skilling or employment support,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,validation
JH-26043-0300,Dhanbad,Govindpur,Ward Member (ULB),Critical,02-08-2026,rural_livelihoods,,Livestock insurance claims for deceased milch cows rejected by insurer on minor clerical grounds,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0301,West Singhbhum,Majhgaon,Mukhiya / PRI Rep,Low,06-06-2026,public_administration,,Ration dealer cutting 2kg per family on NFSA ration card and demanding extra biometric thumb impressions,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,validation
JH-26043-0302,West Singhbhum,Majhgaon,Mukhiya / PRI Rep,Low,26-06-2026,public_administration,education,"Panchayat Bhavan permanently locked, Mukhiya and Panchayat Sachiv unavailable for income certificate attestation",synthetic_seed_v1,hinglish_or_local_terms,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0303,Hazaribagh,Barkagaon,Local Youth Group,Critical,17-07-2026,public_administration,education,Land mutation and land possession certificate (LPC) stuck in circle office for 8 months,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0304,Dhanbad,Nirsa,Villager / Citizen,Medium,16-03-2026,public_administration,education,Old age pension stopped abruptly for 40 elders due to Aadhaar biometric mismatch at pragmatic camp,synthetic_seed_v1,formal_or_detailed,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0305,Hazaribagh,Barhi,Ward Member (ULB),Critical,15-04-2026,public_administration,education,Circle officer revenue staff demanding speed money for verifying caste certificate documents,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0306,Bokaro,Chandankiyari,Local Youth Group,Low,21-05-2026,public_administration,education,Chief Minister grievance portal complaint marked resolved without any ground inspection conducted,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,train
JH-26043-0307,Hazaribagh,Barhi,Villager / Citizen,Critical,06-05-2026,public_administration,education,Death certificate application delayed for 6 months making widow pension application impossible,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,validation
JH-26043-0308,Dumka,Shikaripara,Ward Member (ULB),High,08-04-2026,public_administration,rural_livelihoods,"Panchayat executive assistant absent continuously, birth registration certificates pending for newborns",synthetic_seed_v1,short_complaint,24.2676,87.2497,synthetic_district_centroid_for_demo,train
JH-26043-0309,West Singhbhum,Chakradharpur,SHG Leader (Sakhi Mandal),High,23-07-2026,public_administration,,Right to Information (RTI) query filed on road expenditure not replied within statutory 30 days,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0310,West Singhbhum,Jhinkpani,Mukhiya / PRI Rep,Medium,17-02-2026,public_administration,education,"Gram Sabha meetings held without quorum or notice, passing resolutions favoring powerful contractors",synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0311,Bokaro,Chas,Local Youth Group,Low,27-01-2026,public_administration,,Public hearing on village development plan conducted without sharing detailed project budget,synthetic_seed_v1,formal_or_detailed,23.6693,86.1511,synthetic_district_centroid_for_demo,test
JH-26043-0312,Hazaribagh,Katkamsandi,Local Youth Group,Medium,11-03-2026,public_administration,,Disability pension beneficiary list contains deceased names while living applicants wait for approval,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0313,West Singhbhum,Chaibasa,Mukhiya / PRI Rep,Critical,17-02-2026,public_administration,education,Local police outpost personnel refusing to file FIR for stolen agricultural motorcycle,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0314,Ranchi,Ratu,Mukhiya / PRI Rep,Critical,28-08-2026,public_administration,rural_livelihoods,"Circle office land records registry books torn and illegible, digitized Bhumi portal records incorrect",synthetic_seed_v1,formal_or_detailed,23.3441,85.3096,synthetic_district_centroid_for_demo,train
JH-26043-0315,West Singhbhum,Majhgaon,Villager / Citizen,Critical,27-05-2026,public_administration,rural_livelihoods,Beneficiary names wrongfully deleted from Antyodaya Anna Yojana (AAY) priority ration list,synthetic_seed_v1,formal_or_detailed,22.557,85.581,synthetic_district_centroid_for_demo,train
JH-26043-0316,Hazaribagh,Katkamsandi,Villager / Citizen,Low,12-07-2026,public_administration,,Tribal land restoration petition under CNT Act pending for hearing before SDO court for 3 years,synthetic_seed_v1,formal_or_detailed,23.9966,85.3691,synthetic_district_centroid_for_demo,train
JH-26043-0317,Dhanbad,Topchanchi,Villager / Citizen,Low,02-08-2026,public_administration,education,Kisan samman nidhi installment blocked due to minor name spelling discrepancy between Aadhaar and bank,synthetic_seed_v1,hinglish_or_local_terms,23.7957,86.4304,synthetic_district_centroid_for_demo,train
JH-26043-0318,Palamu,Panki,Mukhiya / PRI Rep,Critical,13-06-2026,public_administration,education,Block education officer demanding commission for approving teacher travel allowance reimbursement,synthetic_seed_v1,short_complaint,24.03,84.07,synthetic_district_centroid_for_demo,test
JH-26043-0319,Palamu,Patan,Villager / Citizen,Medium,04-06-2026,public_administration,rural_livelihoods,Voter list revision booth level officer (BLO) never visited village to register eligible 18-year-olds,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,test
JH-26043-0320,Palamu,Chhatarpur,Mukhiya / PRI Rep,Medium,25-01-2026,public_administration,rural_livelihoods,Mining royalty development funds (DMFT) spent on urban decorative gates instead of village water,synthetic_seed_v1,formal_or_detailed,24.03,84.07,synthetic_district_centroid_for_demo,test
